original_ds,df,RiscoOriginal,RiscoTransformado,UtilOriginal,UtilTransformado,model
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.859577799,0.823327761,Random Forest
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.857620819,0.827060501,Random Forest
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.854934596,0.825358408,Random Forest
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.885410328,0.86612223,Random Forest
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.887247453,0.865863397,Random Forest
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.888126033,0.860599784,Random Forest
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.888467366,0.878789557,Random Forest
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.888622238,0.878569811,Random Forest
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.890282413,0.878876235,Random Forest
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.828242058,0.818545241,Random Forest
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.827759622,0.81722272,Random Forest
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.825403522,0.817514648,Random Forest
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.848550505,0.821712738,Random Forest
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.835100519,0.819995595,Random Forest
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.844534734,0.820843005,Random Forest
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.846821398,0.825465225,Random Forest
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.844956598,0.829950617,Random Forest
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.84184454,0.824637964,Random Forest
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.974109648,0.974037086,Random Forest
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.973220289,0.9739706,Random Forest
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.973207234,0.974203747,Random Forest
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.990356241,0.990095784,Random Forest
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.990861495,0.990222526,Random Forest
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.990470015,0.990043528,Random Forest
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.994338395,0.993559054,Random Forest
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.993994074,0.994069372,Random Forest
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.994278575,0.994014212,Random Forest
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.828242058,0.808114839,Random Forest
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.827759622,0.803812491,Random Forest
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.825403522,0.807075826,Random Forest
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.848550505,0.822714344,Random Forest
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.835100519,0.825258686,Random Forest
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.844534734,0.828012255,Random Forest
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.846821398,0.837927374,Random Forest
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.844956598,0.837298887,Random Forest
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.84184454,0.841134833,Random Forest
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.859577799,0.868379179,Random Forest
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.857620819,0.872401555,Random Forest
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.854934596,0.874209477,Random Forest
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.885410328,0.881573214,Random Forest
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.887247453,0.881539746,Random Forest
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.888126033,0.882975535,Random Forest
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.888467366,0.885767939,Random Forest
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.888622238,0.893404608,Random Forest
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.890282413,0.886639952,Random Forest
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.828242058,0.818722273,Random Forest
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.827759622,0.819789563,Random Forest
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.825403522,0.81584542,Random Forest
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.848550505,0.84417604,Random Forest
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.835100519,0.839409472,Random Forest
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.844534734,0.838292056,Random Forest
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.846821398,0.842866978,Random Forest
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.844956598,0.845916875,Random Forest
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.84184454,0.848472955,Random Forest
ds33,ds33_transf1_qi4.csv,0.916427044,0.0153215,0.833349587,0.82403832,Random Forest
ds33,ds33_transf1_qi4.csv,0.916427044,0.0153215,0.832113085,0.823529271,Random Forest
ds33,ds33_transf1_qi4.csv,0.916427044,0.0153215,0.831646762,0.823346491,Random Forest
ds33,ds33_transf1_qi4.csv,0.916427044,0.0153215,0.859526387,0.837067877,Random Forest
ds33,ds33_transf1_qi4.csv,0.916427044,0.0153215,0.85843826,0.834960683,Random Forest
ds33,ds33_transf1_qi4.csv,0.916427044,0.0153215,0.860036449,0.833742653,Random Forest
ds33,ds33_transf1_qi4.csv,0.916427044,0.0153215,0.872689344,0.850928243,Random Forest
ds33,ds33_transf1_qi4.csv,0.916427044,0.0153215,0.870098451,0.847923997,Random Forest
ds33,ds33_transf1_qi4.csv,0.916427044,0.0153215,0.871555378,0.84720936,Random Forest
ds37,ds37_transf0_qi1.csv,1,0.016672595,0.804244678,0.804080211,Random Forest
ds37,ds37_transf0_qi1.csv,1,0.016672595,0.800492474,0.800276995,Random Forest
ds37,ds37_transf0_qi1.csv,1,0.016672595,0.798776212,0.798205399,Random Forest
ds37,ds37_transf0_qi1.csv,1,0.016672595,0.913502913,0.891097864,Random Forest
ds37,ds37_transf0_qi1.csv,1,0.016672595,0.918916291,0.900014181,Random Forest
ds37,ds37_transf0_qi1.csv,1,0.016672595,0.920116229,0.895460886,Random Forest
ds37,ds37_transf0_qi1.csv,1,0.016672595,0.936103404,0.925326843,Random Forest
ds37,ds37_transf0_qi1.csv,1,0.016672595,0.936719956,0.927671874,Random Forest
ds37,ds37_transf0_qi1.csv,1,0.016672595,0.937838645,0.927986457,Random Forest
ds10,ds10_transf2_qi3.csv,0.837865798,0.013683353,0.859577799,0.860604867,Random Forest
ds10,ds10_transf2_qi3.csv,0.837865798,0.013683353,0.857620819,0.863803443,Random Forest
ds10,ds10_transf2_qi3.csv,0.837865798,0.013683353,0.854934596,0.860852286,Random Forest
ds10,ds10_transf2_qi3.csv,0.837865798,0.013683353,0.885410328,0.883129515,Random Forest
ds10,ds10_transf2_qi3.csv,0.837865798,0.013683353,0.887247453,0.875127168,Random Forest
ds10,ds10_transf2_qi3.csv,0.837865798,0.013683353,0.888126033,0.881432875,Random Forest
ds10,ds10_transf2_qi3.csv,0.837865798,0.013683353,0.888467366,0.884897825,Random Forest
ds10,ds10_transf2_qi3.csv,0.837865798,0.013683353,0.888622238,0.886221422,Random Forest
ds10,ds10_transf2_qi3.csv,0.837865798,0.013683353,0.890282413,0.894633201,Random Forest
ds68,ds68_transf1_qi3.csv,0.963468381,0.015338046,0.974109648,0.972782735,Random Forest
ds68,ds68_transf1_qi3.csv,0.963468381,0.015338046,0.973220289,0.973303613,Random Forest
ds68,ds68_transf1_qi3.csv,0.963468381,0.015338046,0.973207234,0.972667507,Random Forest
ds68,ds68_transf1_qi3.csv,0.963468381,0.015338046,0.990356241,0.989278454,Random Forest
ds68,ds68_transf1_qi3.csv,0.963468381,0.015338046,0.990861495,0.98883704,Random Forest
ds68,ds68_transf1_qi3.csv,0.963468381,0.015338046,0.990470015,0.989397026,Random Forest
ds68,ds68_transf1_qi3.csv,0.963468381,0.015338046,0.994338395,0.9929947,Random Forest
ds68,ds68_transf1_qi3.csv,0.963468381,0.015338046,0.993994074,0.993270637,Random Forest
ds68,ds68_transf1_qi3.csv,0.963468381,0.015338046,0.994278575,0.99327314,Random Forest
ds59,ds59_transf2_qi1.csv,0.990250696,0.015346563,0.828242058,0.824301066,Random Forest
ds59,ds59_transf2_qi1.csv,0.990250696,0.015346563,0.827759622,0.824963796,Random Forest
ds59,ds59_transf2_qi1.csv,0.990250696,0.015346563,0.825403522,0.822586214,Random Forest
ds59,ds59_transf2_qi1.csv,0.990250696,0.015346563,0.848550505,0.83687331,Random Forest
ds59,ds59_transf2_qi1.csv,0.990250696,0.015346563,0.835100519,0.832424981,Random Forest
ds59,ds59_transf2_qi1.csv,0.990250696,0.015346563,0.844534734,0.837070858,Random Forest
ds59,ds59_transf2_qi1.csv,0.990250696,0.015346563,0.846821398,0.842978679,Random Forest
ds59,ds59_transf2_qi1.csv,0.990250696,0.015346563,0.844956598,0.838144419,Random Forest
ds59,ds59_transf2_qi1.csv,0.990250696,0.015346563,0.84184454,0.838392749,Random Forest
ds5,ds5_transf2_qi2.csv,0.683822733,0.010197892,0.852218739,0.841462337,Random Forest
ds5,ds5_transf2_qi2.csv,0.683822733,0.010197892,0.850265935,0.84174719,Random Forest
ds5,ds5_transf2_qi2.csv,0.683822733,0.010197892,0.851040412,0.841860422,Random Forest
ds5,ds5_transf2_qi2.csv,0.683822733,0.010197892,0.859400591,0.853558805,Random Forest
ds5,ds5_transf2_qi2.csv,0.683822733,0.010197892,0.858760945,0.852199407,Random Forest
ds5,ds5_transf2_qi2.csv,0.683822733,0.010197892,0.859355817,0.846040429,Random Forest
ds5,ds5_transf2_qi2.csv,0.683822733,0.010197892,0.873766706,0.862830482,Random Forest
ds5,ds5_transf2_qi2.csv,0.683822733,0.010197892,0.868447947,0.863105679,Random Forest
ds5,ds5_transf2_qi2.csv,0.683822733,0.010197892,0.872709423,0.86289219,Random Forest
ds37,ds37_transf1_qi0.csv,0.9871,0.014601319,0.804244678,0.811735106,Random Forest
ds37,ds37_transf1_qi0.csv,0.9871,0.014601319,0.800492474,0.804527723,Random Forest
ds37,ds37_transf1_qi0.csv,0.9871,0.014601319,0.798776212,0.803439213,Random Forest
ds37,ds37_transf1_qi0.csv,0.9871,0.014601319,0.913502913,0.880342435,Random Forest
ds37,ds37_transf1_qi0.csv,0.9871,0.014601319,0.918916291,0.884914062,Random Forest
ds37,ds37_transf1_qi0.csv,0.9871,0.014601319,0.920116229,0.88379839,Random Forest
ds37,ds37_transf1_qi0.csv,0.9871,0.014601319,0.936103404,0.900425511,Random Forest
ds37,ds37_transf1_qi0.csv,0.9871,0.014601319,0.936719956,0.904995531,Random Forest
ds37,ds37_transf1_qi0.csv,0.9871,0.014601319,0.937838645,0.903494075,Random Forest
ds68,ds68_transf2_qi2.csv,0.978893741,0.014206623,0.974109648,0.971807649,Random Forest
ds68,ds68_transf2_qi2.csv,0.978893741,0.014206623,0.973220289,0.971905781,Random Forest
ds68,ds68_transf2_qi2.csv,0.978893741,0.014206623,0.973207234,0.970862577,Random Forest
ds68,ds68_transf2_qi2.csv,0.978893741,0.014206623,0.990356241,0.987936664,Random Forest
ds68,ds68_transf2_qi2.csv,0.978893741,0.014206623,0.990861495,0.988117404,Random Forest
ds68,ds68_transf2_qi2.csv,0.978893741,0.014206623,0.990470015,0.988449856,Random Forest
ds68,ds68_transf2_qi2.csv,0.978893741,0.014206623,0.994338395,0.993562808,Random Forest
ds68,ds68_transf2_qi2.csv,0.978893741,0.014206623,0.993994074,0.993504332,Random Forest
ds68,ds68_transf2_qi2.csv,0.978893741,0.014206623,0.994278575,0.993782378,Random Forest
ds10,ds10_transf1_qi0.csv,0.760016059,0.010970401,0.859577799,0.844768273,Random Forest
ds10,ds10_transf1_qi0.csv,0.760016059,0.010970401,0.857620819,0.843334684,Random Forest
ds10,ds10_transf1_qi0.csv,0.760016059,0.010970401,0.854934596,0.841580188,Random Forest
ds10,ds10_transf1_qi0.csv,0.760016059,0.010970401,0.885410328,0.871737049,Random Forest
ds10,ds10_transf1_qi0.csv,0.760016059,0.010970401,0.887247453,0.869313051,Random Forest
ds10,ds10_transf1_qi0.csv,0.760016059,0.010970401,0.888126033,0.869866347,Random Forest
ds10,ds10_transf1_qi0.csv,0.760016059,0.010970401,0.888467366,0.87928722,Random Forest
ds10,ds10_transf1_qi0.csv,0.760016059,0.010970401,0.888622238,0.882751213,Random Forest
ds10,ds10_transf1_qi0.csv,0.760016059,0.010970401,0.890282413,0.8814073,Random Forest
ds5,ds5_transf1_qi4.csv,0.885710885,0.012705888,0.852218739,0.845204848,Random Forest
ds5,ds5_transf1_qi4.csv,0.885710885,0.012705888,0.850265935,0.845443803,Random Forest
ds5,ds5_transf1_qi4.csv,0.885710885,0.012705888,0.851040412,0.844758816,Random Forest
ds5,ds5_transf1_qi4.csv,0.885710885,0.012705888,0.859400591,0.858824458,Random Forest
ds5,ds5_transf1_qi4.csv,0.885710885,0.012705888,0.858760945,0.858042074,Random Forest
ds5,ds5_transf1_qi4.csv,0.885710885,0.012705888,0.859355817,0.858858331,Random Forest
ds5,ds5_transf1_qi4.csv,0.885710885,0.012705888,0.873766706,0.87180023,Random Forest
ds5,ds5_transf1_qi4.csv,0.885710885,0.012705888,0.868447947,0.8767976,Random Forest
ds5,ds5_transf1_qi4.csv,0.885710885,0.012705888,0.872709423,0.876299398,Random Forest
ds59,ds59_transf2_qi4.csv,0.867161869,0.011968404,0.828242058,0.804428081,Random Forest
ds59,ds59_transf2_qi4.csv,0.867161869,0.011968404,0.827759622,0.803349975,Random Forest
ds59,ds59_transf2_qi4.csv,0.867161869,0.011968404,0.825403522,0.803349975,Random Forest
ds59,ds59_transf2_qi4.csv,0.867161869,0.011968404,0.848550505,0.810449255,Random Forest
ds59,ds59_transf2_qi4.csv,0.867161869,0.011968404,0.835100519,0.809764586,Random Forest
ds59,ds59_transf2_qi4.csv,0.867161869,0.011968404,0.844534734,0.811516586,Random Forest
ds59,ds59_transf2_qi4.csv,0.867161869,0.011968404,0.846821398,0.817191747,Random Forest
ds59,ds59_transf2_qi4.csv,0.867161869,0.011968404,0.844956598,0.815221968,Random Forest
ds59,ds59_transf2_qi4.csv,0.867161869,0.011968404,0.84184454,0.812022333,Random Forest
ds33,ds33_transf0_qi2.csv,0.926257807,0.012685218,0.833349587,0.830375107,Random Forest
ds33,ds33_transf0_qi2.csv,0.926257807,0.012685218,0.832113085,0.829248479,Random Forest
ds33,ds33_transf0_qi2.csv,0.926257807,0.012685218,0.831646762,0.830296505,Random Forest
ds33,ds33_transf0_qi2.csv,0.926257807,0.012685218,0.859526387,0.862748767,Random Forest
ds33,ds33_transf0_qi2.csv,0.926257807,0.012685218,0.85843826,0.858797878,Random Forest
ds33,ds33_transf0_qi2.csv,0.926257807,0.012685218,0.860036449,0.86234476,Random Forest
ds33,ds33_transf0_qi2.csv,0.926257807,0.012685218,0.872689344,0.872422314,Random Forest
ds33,ds33_transf0_qi2.csv,0.926257807,0.012685218,0.870098451,0.871945829,Random Forest
ds33,ds33_transf0_qi2.csv,0.926257807,0.012685218,0.871555378,0.871112402,Random Forest
ds55,ds55_transf1_qi3.csv,0.706406593,0.009669972,0.931362884,0.889345316,Random Forest
ds55,ds55_transf1_qi3.csv,0.706406593,0.009669972,0.931362884,0.889342131,Random Forest
ds55,ds55_transf1_qi3.csv,0.706406593,0.009669972,0.931362884,0.889345412,Random Forest
ds55,ds55_transf1_qi3.csv,0.706406593,0.009669972,0.938401279,0.89694696,Random Forest
ds55,ds55_transf1_qi3.csv,0.706406593,0.009669972,0.93865697,0.898249249,Random Forest
ds55,ds55_transf1_qi3.csv,0.706406593,0.009669972,0.938493106,0.89736747,Random Forest
ds55,ds55_transf1_qi3.csv,0.706406593,0.009669972,0.944924842,0.904240115,Random Forest
ds55,ds55_transf1_qi3.csv,0.706406593,0.009669972,0.944880878,0.903643522,Random Forest
ds55,ds55_transf1_qi3.csv,0.706406593,0.009669972,0.944756484,0.903981392,Random Forest
ds10,ds10_trasnf2_qi0.csv,0.760016059,0.01034132,0.859577799,0.842583026,Random Forest
ds10,ds10_trasnf2_qi0.csv,0.760016059,0.01034132,0.857620819,0.842366035,Random Forest
ds10,ds10_trasnf2_qi0.csv,0.760016059,0.01034132,0.854934596,0.837632053,Random Forest
ds10,ds10_trasnf2_qi0.csv,0.760016059,0.01034132,0.885410328,0.867155275,Random Forest
ds10,ds10_trasnf2_qi0.csv,0.760016059,0.01034132,0.887247453,0.869186794,Random Forest
ds10,ds10_trasnf2_qi0.csv,0.760016059,0.01034132,0.888126033,0.868060698,Random Forest
ds10,ds10_trasnf2_qi0.csv,0.760016059,0.01034132,0.888467366,0.883192066,Random Forest
ds10,ds10_trasnf2_qi0.csv,0.760016059,0.01034132,0.888622238,0.87948528,Random Forest
ds10,ds10_trasnf2_qi0.csv,0.760016059,0.01034132,0.890282413,0.879531746,Random Forest
ds10,ds10_transf0_qi0.csv,0.760016059,0.010329704,0.859577799,0.847112556,Random Forest
ds10,ds10_transf0_qi0.csv,0.760016059,0.010329704,0.857620819,0.850676971,Random Forest
ds10,ds10_transf0_qi0.csv,0.760016059,0.010329704,0.854934596,0.843988372,Random Forest
ds10,ds10_transf0_qi0.csv,0.760016059,0.010329704,0.885410328,0.874690926,Random Forest
ds10,ds10_transf0_qi0.csv,0.760016059,0.010329704,0.887247453,0.871469931,Random Forest
ds10,ds10_transf0_qi0.csv,0.760016059,0.010329704,0.888126033,0.871242801,Random Forest
ds10,ds10_transf0_qi0.csv,0.760016059,0.010329704,0.888467366,0.887436427,Random Forest
ds10,ds10_transf0_qi0.csv,0.760016059,0.010329704,0.888622238,0.888337014,Random Forest
ds10,ds10_transf0_qi0.csv,0.760016059,0.010329704,0.890282413,0.888915111,Random Forest
ds55,ds55_transf2_qi3.csv,0.706406593,0.009575378,0.931362884,0.904402384,Random Forest
ds55,ds55_transf2_qi3.csv,0.706406593,0.009575378,0.931362884,0.904402384,Random Forest
ds55,ds55_transf2_qi3.csv,0.706406593,0.009575378,0.931362884,0.904318071,Random Forest
ds55,ds55_transf2_qi3.csv,0.706406593,0.009575378,0.938401279,0.909628344,Random Forest
ds55,ds55_transf2_qi3.csv,0.706406593,0.009575378,0.93865697,0.909193032,Random Forest
ds55,ds55_transf2_qi3.csv,0.706406593,0.009575378,0.938493106,0.909109114,Random Forest
ds55,ds55_transf2_qi3.csv,0.706406593,0.009575378,0.944924842,0.91673634,Random Forest
ds55,ds55_transf2_qi3.csv,0.706406593,0.009575378,0.944880878,0.916684642,Random Forest
ds55,ds55_transf2_qi3.csv,0.706406593,0.009575378,0.944756484,0.916979001,Random Forest
ds59,ds59_transf1_qi1.csv,0.990250696,0.013137481,0.828242058,0.818819251,Random Forest
ds59,ds59_transf1_qi1.csv,0.990250696,0.013137481,0.827759622,0.817461567,Random Forest
ds59,ds59_transf1_qi1.csv,0.990250696,0.013137481,0.825403522,0.817172752,Random Forest
ds59,ds59_transf1_qi1.csv,0.990250696,0.013137481,0.848550505,0.829336257,Random Forest
ds59,ds59_transf1_qi1.csv,0.990250696,0.013137481,0.835100519,0.82669503,Random Forest
ds59,ds59_transf1_qi1.csv,0.990250696,0.013137481,0.844534734,0.8260839,Random Forest
ds59,ds59_transf1_qi1.csv,0.990250696,0.013137481,0.846821398,0.829807497,Random Forest
ds59,ds59_transf1_qi1.csv,0.990250696,0.013137481,0.844956598,0.834768572,Random Forest
ds59,ds59_transf1_qi1.csv,0.990250696,0.013137481,0.84184454,0.834844035,Random Forest
ds33,ds33_transf2_qi2.csv,0.926257807,0.012070424,0.833349587,0.830114735,Random Forest
ds33,ds33_transf2_qi2.csv,0.926257807,0.012070424,0.832113085,0.829857964,Random Forest
ds33,ds33_transf2_qi2.csv,0.926257807,0.012070424,0.831646762,0.829924647,Random Forest
ds33,ds33_transf2_qi2.csv,0.926257807,0.012070424,0.859526387,0.855885346,Random Forest
ds33,ds33_transf2_qi2.csv,0.926257807,0.012070424,0.85843826,0.85626037,Random Forest
ds33,ds33_transf2_qi2.csv,0.926257807,0.012070424,0.860036449,0.854154025,Random Forest
ds33,ds33_transf2_qi2.csv,0.926257807,0.012070424,0.872689344,0.871671941,Random Forest
ds33,ds33_transf2_qi2.csv,0.926257807,0.012070424,0.870098451,0.869370275,Random Forest
ds33,ds33_transf2_qi2.csv,0.926257807,0.012070424,0.871555378,0.872834514,Random Forest
ds10,ds10_transf1_qi3.csv,0.837865798,0.010856923,0.859577799,0.861747566,Random Forest
ds10,ds10_transf1_qi3.csv,0.837865798,0.010856923,0.857620819,0.860587112,Random Forest
ds10,ds10_transf1_qi3.csv,0.837865798,0.010856923,0.854934596,0.859365215,Random Forest
ds10,ds10_transf1_qi3.csv,0.837865798,0.010856923,0.885410328,0.872886869,Random Forest
ds10,ds10_transf1_qi3.csv,0.837865798,0.010856923,0.887247453,0.871349569,Random Forest
ds10,ds10_transf1_qi3.csv,0.837865798,0.010856923,0.888126033,0.873874094,Random Forest
ds10,ds10_transf1_qi3.csv,0.837865798,0.010856923,0.888467366,0.884140297,Random Forest
ds10,ds10_transf1_qi3.csv,0.837865798,0.010856923,0.888622238,0.887262087,Random Forest
ds10,ds10_transf1_qi3.csv,0.837865798,0.010856923,0.890282413,0.88612817,Random Forest
ds10,ds10_transf0_qi3.csv,0.837865798,0.010856923,0.859577799,0.85791135,Random Forest
ds10,ds10_transf0_qi3.csv,0.837865798,0.010856923,0.857620819,0.857211236,Random Forest
ds10,ds10_transf0_qi3.csv,0.837865798,0.010856923,0.854934596,0.857860584,Random Forest
ds10,ds10_transf0_qi3.csv,0.837865798,0.010856923,0.885410328,0.878283369,Random Forest
ds10,ds10_transf0_qi3.csv,0.837865798,0.010856923,0.887247453,0.875676125,Random Forest
ds10,ds10_transf0_qi3.csv,0.837865798,0.010856923,0.888126033,0.870401342,Random Forest
ds10,ds10_transf0_qi3.csv,0.837865798,0.010856923,0.888467366,0.884525211,Random Forest
ds10,ds10_transf0_qi3.csv,0.837865798,0.010856923,0.888622238,0.883708421,Random Forest
ds10,ds10_transf0_qi3.csv,0.837865798,0.010856923,0.890282413,0.884896216,Random Forest
ds59,ds59_transf0_qi4.csv,0.867161869,0.011149853,0.828242058,0.814556186,Random Forest
ds59,ds59_transf0_qi4.csv,0.867161869,0.011149853,0.827759622,0.813653516,Random Forest
ds59,ds59_transf0_qi4.csv,0.867161869,0.011149853,0.825403522,0.8120036,Random Forest
ds59,ds59_transf0_qi4.csv,0.867161869,0.011149853,0.848550505,0.8330702,Random Forest
ds59,ds59_transf0_qi4.csv,0.867161869,0.011149853,0.835100519,0.833125253,Random Forest
ds59,ds59_transf0_qi4.csv,0.867161869,0.011149853,0.844534734,0.83469443,Random Forest
ds59,ds59_transf0_qi4.csv,0.867161869,0.011149853,0.846821398,0.841279379,Random Forest
ds59,ds59_transf0_qi4.csv,0.867161869,0.011149853,0.844956598,0.839042914,Random Forest
ds59,ds59_transf0_qi4.csv,0.867161869,0.011149853,0.84184454,0.838675784,Random Forest
ds59,ds59_transf0_qi1.csv,0.990250696,0.012471326,0.828242058,0.819346279,Random Forest
ds59,ds59_transf0_qi1.csv,0.990250696,0.012471326,0.827759622,0.817950443,Random Forest
ds59,ds59_transf0_qi1.csv,0.990250696,0.012471326,0.825403522,0.819337236,Random Forest
ds59,ds59_transf0_qi1.csv,0.990250696,0.012471326,0.848550505,0.83156081,Random Forest
ds59,ds59_transf0_qi1.csv,0.990250696,0.012471326,0.835100519,0.832418315,Random Forest
ds59,ds59_transf0_qi1.csv,0.990250696,0.012471326,0.844534734,0.830092167,Random Forest
ds59,ds59_transf0_qi1.csv,0.990250696,0.012471326,0.846821398,0.831463278,Random Forest
ds59,ds59_transf0_qi1.csv,0.990250696,0.012471326,0.844956598,0.830665923,Random Forest
ds59,ds59_transf0_qi1.csv,0.990250696,0.012471326,0.84184454,0.836964647,Random Forest
ds5,ds5_transf1_qi1.csv,0.779115508,0.009661491,0.852218739,0.852656128,Random Forest
ds5,ds5_transf1_qi1.csv,0.779115508,0.009661491,0.850265935,0.851908338,Random Forest
ds5,ds5_transf1_qi1.csv,0.779115508,0.009661491,0.851040412,0.852256929,Random Forest
ds5,ds5_transf1_qi1.csv,0.779115508,0.009661491,0.859400591,0.864570044,Random Forest
ds5,ds5_transf1_qi1.csv,0.779115508,0.009661491,0.858760945,0.863526216,Random Forest
ds5,ds5_transf1_qi1.csv,0.779115508,0.009661491,0.859355817,0.866083203,Random Forest
ds5,ds5_transf1_qi1.csv,0.779115508,0.009661491,0.873766706,0.874525668,Random Forest
ds5,ds5_transf1_qi1.csv,0.779115508,0.009661491,0.868447947,0.870329545,Random Forest
ds5,ds5_transf1_qi1.csv,0.779115508,0.009661491,0.872709423,0.870731781,Random Forest
ds5,ds5_transf0_qi3.csv,0.790845773,0.009481752,0.852218739,0.849117794,Random Forest
ds5,ds5_transf0_qi3.csv,0.790845773,0.009481752,0.850265935,0.846511931,Random Forest
ds5,ds5_transf0_qi3.csv,0.790845773,0.009481752,0.851040412,0.846511002,Random Forest
ds5,ds5_transf0_qi3.csv,0.790845773,0.009481752,0.859400591,0.863418309,Random Forest
ds5,ds5_transf0_qi3.csv,0.790845773,0.009481752,0.858760945,0.86294072,Random Forest
ds5,ds5_transf0_qi3.csv,0.790845773,0.009481752,0.859355817,0.85606099,Random Forest
ds5,ds5_transf0_qi3.csv,0.790845773,0.009481752,0.873766706,0.870506233,Random Forest
ds5,ds5_transf0_qi3.csv,0.790845773,0.009481752,0.868447947,0.866036567,Random Forest
ds5,ds5_transf0_qi3.csv,0.790845773,0.009481752,0.872709423,0.868646779,Random Forest
ds5,ds5_transf0_qi4.csv,0.885710885,0.010184804,0.852218739,0.858934077,Random Forest
ds5,ds5_transf0_qi4.csv,0.885710885,0.010184804,0.850265935,0.85772086,Random Forest
ds5,ds5_transf0_qi4.csv,0.885710885,0.010184804,0.851040412,0.857466965,Random Forest
ds5,ds5_transf0_qi4.csv,0.885710885,0.010184804,0.859400591,0.867963232,Random Forest
ds5,ds5_transf0_qi4.csv,0.885710885,0.010184804,0.858760945,0.868324063,Random Forest
ds5,ds5_transf0_qi4.csv,0.885710885,0.010184804,0.859355817,0.86919179,Random Forest
ds5,ds5_transf0_qi4.csv,0.885710885,0.010184804,0.873766706,0.874239785,Random Forest
ds5,ds5_transf0_qi4.csv,0.885710885,0.010184804,0.868447947,0.87599049,Random Forest
ds5,ds5_transf0_qi4.csv,0.885710885,0.010184804,0.872709423,0.875735874,Random Forest
ds5,ds5_transf0_qi1.csv,0.779115508,0.008943083,0.852218739,0.84760082,Random Forest
ds5,ds5_transf0_qi1.csv,0.779115508,0.008943083,0.850265935,0.848552407,Random Forest
ds5,ds5_transf0_qi1.csv,0.779115508,0.008943083,0.851040412,0.846429634,Random Forest
ds5,ds5_transf0_qi1.csv,0.779115508,0.008943083,0.859400591,0.861839542,Random Forest
ds5,ds5_transf0_qi1.csv,0.779115508,0.008943083,0.858760945,0.862294329,Random Forest
ds5,ds5_transf0_qi1.csv,0.779115508,0.008943083,0.859355817,0.8596625,Random Forest
